AOJABBKC_00001,12.6928
AOJABBKC_00002,14.8061
AOJABBKC_00003,12.7342
AOJABBKC_00004,1.39291
AOJABBKC_00005,1.5299
AOJABBKC_00006,2.22156
AOJABBKC_00007,0.544779
AOJABBKC_00008,0.784138
AOJABBKC_00009,1.28577
AOJABBKC_00010,0.265597
AOJABBKC_00011,0.974125
AOJABBKC_00012,3.08863
AOJABBKC_00013,1.26109
AOJABBKC_00014,0.536816
AOJABBKC_00015,1.53612
AOJABBKC_00016,0.244276
AOJABBKC_00017,0.467808
AOJABBKC_00018,2.09419
AOJABBKC_00019,2.42918
AOJABBKC_00020,245.915
AOJABBKC_00021,55.4843
AOJABBKC_00022,69.9499
AOJABBKC_00023,0.158018
AOJABBKC_00024,0.879475
AOJABBKC_00025,0.551646
AOJABBKC_00026,1.68962
AOJABBKC_00027,2.462
AOJABBKC_00028,2.38688
AOJABBKC_00029,6.36952
AOJABBKC_00030,1.97459
AOJABBKC_00031,0
AOJABBKC_00032,0.585189
AOJABBKC_00033,0.700687
AOJABBKC_00034,16.1257
AOJABBKC_00035,3.29992
AOJABBKC_00036,4.86639
AOJABBKC_00037,19.5535
AOJABBKC_00038,3.79041
AOJABBKC_00039,2.30779
AOJABBKC_00040,0.176332
AOJABBKC_00041,8.61432
AOJABBKC_00042,2.41866
AOJABBKC_00043,1.2755
AOJABBKC_00044,0.229288
AOJABBKC_00045,0.745655
AOJABBKC_00046,1.94825
AOJABBKC_00047,0.29917
AOJABBKC_00048,0.914201
AOJABBKC_00049,2.60255
AOJABBKC_00050,2.09547
AOJABBKC_00051,3.27306
AOJABBKC_00052,4.94065
AOJABBKC_00053,3.47879
AOJABBKC_00054,10.3366
AOJABBKC_00055,14.1329
AOJABBKC_00056,0.582787
AOJABBKC_00057,0.651005
AOJABBKC_00058,1.91697
AOJABBKC_00059,2.43779
AOJABBKC_00060,0.311619
AOJABBKC_00061,0.250206
AOJABBKC_00062,0.599087
AOJABBKC_00063,0.567441
AOJABBKC_00064,1.44496
AOJABBKC_00065,0.518017
AOJABBKC_00066,1.00476
AOJABBKC_00067,1.05584
AOJABBKC_00068,0.77519
AOJABBKC_00069,1.17744
AOJABBKC_00070,0.553269
AOJABBKC_00071,1.1483
AOJABBKC_00072,0.503737
AOJABBKC_00073,0.434712
AOJABBKC_00074,1.52773
AOJABBKC_00075,0.450249
AOJABBKC_00076,0.349358
AOJABBKC_00077,0.991997
AOJABBKC_00078,0.721875
AOJABBKC_00079,1.14726
AOJABBKC_00080,1.14275
AOJABBKC_00081,1.92768
AOJABBKC_00082,0.577086
AOJABBKC_00083,0.60821
AOJABBKC_00084,0.557615
AOJABBKC_00085,4.20412
AOJABBKC_00086,7.5839
AOJABBKC_00087,1.75511
AOJABBKC_00088,3.82762
AOJABBKC_00089,4.42702
AOJABBKC_00090,1.22218
AOJABBKC_00091,0.573632
AOJABBKC_00092,0.506596
AOJABBKC_00093,8.60406
AOJABBKC_00094,4.73616
AOJABBKC_00095,1.95165
AOJABBKC_00096,1.87215
AOJABBKC_00097,3.5433
AOJABBKC_00098,1.82449
AOJABBKC_00099,1.16688
AOJABBKC_00100,5.13137
AOJABBKC_00101,2.47537
AOJABBKC_00102,2.5119
AOJABBKC_00103,1.15766
AOJABBKC_00104,3.51878
AOJABBKC_00105,8.23576
AOJABBKC_00106,9.04474
AOJABBKC_00107,7.64512
AOJABBKC_00108,7.04161
AOJABBKC_00109,6.96899
AOJABBKC_00110,2.18008
AOJABBKC_00111,2.78183
AOJABBKC_00112,4.9297
AOJABBKC_00113,2.68024
AOJABBKC_00114,0.807246
AOJABBKC_00115,0.683597
AOJABBKC_00116,0.220963
AOJABBKC_00117,6.51834
AOJABBKC_00118,0.26019
AOJABBKC_00119,0.726166
AOJABBKC_00120,1.35674
AOJABBKC_00121,1.63295
AOJABBKC_00122,1.60432
AOJABBKC_00123,1.51137
AOJABBKC_00124,0.490051
AOJABBKC_00125,0.626496
AOJABBKC_00126,3.1669
AOJABBKC_00127,1.1954
AOJABBKC_00128,0.995756
AOJABBKC_00129,5.27007
AOJABBKC_00130,1.83245
AOJABBKC_00131,1.94105
AOJABBKC_00132,0.464409
AOJABBKC_00133,0.243717
AOJABBKC_00134,0.777404
AOJABBKC_00135,1.12307
AOJABBKC_00136,9.1155
AOJABBKC_00137,0.323721
AOJABBKC_00138,30.2114
AOJABBKC_00139,0.937712
AOJABBKC_00140,1.43313
AOJABBKC_00141,12.5545
AOJABBKC_00142,13.313
AOJABBKC_00143,11.1658
AOJABBKC_00144,0.258506
AOJABBKC_00145,2.17356
AOJABBKC_00146,0
AOJABBKC_00147,1.57506
AOJABBKC_00148,0.317607
AOJABBKC_00149,1.9934
AOJABBKC_00150,0.436493
AOJABBKC_00151,2.53834
AOJABBKC_00152,9.33286
AOJABBKC_00153,6.07728
AOJABBKC_00154,1.12858
AOJABBKC_00155,4.39331
AOJABBKC_00156,1.00844
AOJABBKC_00157,19.6075
AOJABBKC_00158,31.5587
AOJABBKC_00159,5.02596
AOJABBKC_00160,1.66413
AOJABBKC_00161,2.76886
AOJABBKC_00162,2.49498
AOJABBKC_00163,1.3267
AOJABBKC_00164,3.89444
AOJABBKC_00165,1.77046
AOJABBKC_00166,0.242607
AOJABBKC_00167,2.48209
AOJABBKC_00168,0.755068
AOJABBKC_00169,3.37171
AOJABBKC_00170,3.0284
AOJABBKC_00171,2.77569
AOJABBKC_00172,0.955196
AOJABBKC_00173,32.0224
AOJABBKC_00174,9.86534
AOJABBKC_00175,9.9924
AOJABBKC_00176,7.08401
