AOJABBKC_00001,13.9034
AOJABBKC_00002,14.8051
AOJABBKC_00003,14.6399
AOJABBKC_00004,1.6071
AOJABBKC_00005,2.23585
AOJABBKC_00006,2.48275
AOJABBKC_00007,1.77041
AOJABBKC_00008,0.830206
AOJABBKC_00009,1.71424
AOJABBKC_00010,0.265578
AOJABBKC_00011,0.974057
AOJABBKC_00012,3.08841
AOJABBKC_00013,1.60491
AOJABBKC_00014,0.644135
AOJABBKC_00015,2.04802
AOJABBKC_00016,0.244259
AOJABBKC_00017,0.467776
AOJABBKC_00018,3.58978
AOJABBKC_00019,2.50492
AOJABBKC_00020,284.578
AOJABBKC_00021,64.0895
AOJABBKC_00022,77.842
AOJABBKC_00023,0.316015
AOJABBKC_00024,1.14324
AOJABBKC_00025,1.06644
AOJABBKC_00026,1.6895
AOJABBKC_00027,2.46183
AOJABBKC_00028,2.38672
AOJABBKC_00029,6.81343
AOJABBKC_00030,4.0723
AOJABBKC_00031,0
AOJABBKC_00032,0.585148
AOJABBKC_00033,1.05096
AOJABBKC_00034,17.437
AOJABBKC_00035,3.60195
AOJABBKC_00036,4.86605
AOJABBKC_00037,19.5522
AOJABBKC_00038,4.16295
AOJABBKC_00039,2.30763
AOJABBKC_00040,0.428204
AOJABBKC_00041,8.77034
AOJABBKC_00042,4.42
AOJABBKC_00043,1.27541
AOJABBKC_00044,0.458544
AOJABBKC_00045,0.745603
AOJABBKC_00046,1.94811
AOJABBKC_00047,0.598297
AOJABBKC_00048,0.914137
AOJABBKC_00049,5.00455
AOJABBKC_00050,2.45972
AOJABBKC_00051,3.27283
AOJABBKC_00052,5.31416
AOJABBKC_00053,3.58558
AOJABBKC_00054,12.6431
AOJABBKC_00055,21.6663
AOJABBKC_00056,0.87412
AOJABBKC_00057,18.2269
AOJABBKC_00058,2.14234
AOJABBKC_00059,2.54596
AOJABBKC_00060,0.0692438
AOJABBKC_00061,0.250189
AOJABBKC_00062,0.732166
AOJABBKC_00063,0.916572
AOJABBKC_00064,1.58582
AOJABBKC_00065,0.82877
AOJABBKC_00066,1.00469
AOJABBKC_00067,1.32647
AOJABBKC_00068,1.65138
AOJABBKC_00069,2.14064
AOJABBKC_00070,0.829846
AOJABBKC_00071,1.14821
AOJABBKC_00072,0.791531
AOJABBKC_00073,0.869363
AOJABBKC_00074,1.52762
AOJABBKC_00075,0.573004
AOJABBKC_00076,0.299429
AOJABBKC_00077,2.61508
AOJABBKC_00078,1.1105
AOJABBKC_00079,1.72078
AOJABBKC_00080,1.25694
AOJABBKC_00081,1.92755
AOJABBKC_00082,0.769394
AOJABBKC_00083,1.14876
AOJABBKC_00084,0.557576
AOJABBKC_00085,5.6051
AOJABBKC_00086,8.73736
AOJABBKC_00087,2.08534
AOJABBKC_00088,4.12462
AOJABBKC_00089,4.42671
AOJABBKC_00090,1.2221
AOJABBKC_00091,0.955987
AOJABBKC_00092,0.685347
AOJABBKC_00093,8.60346
AOJABBKC_00094,4.73583
AOJABBKC_00095,1.95151
AOJABBKC_00096,2.28802
AOJABBKC_00097,4.98081
AOJABBKC_00098,2.0524
AOJABBKC_00099,1.69716
AOJABBKC_00100,5.13101
AOJABBKC_00101,2.856
AOJABBKC_00102,2.51172
AOJABBKC_00103,1.15758
AOJABBKC_00104,3.68218
AOJABBKC_00105,8.58012
AOJABBKC_00106,9.45059
AOJABBKC_00107,9.62163
AOJABBKC_00108,9.85757
AOJABBKC_00109,7.00638
AOJABBKC_00110,2.41246
AOJABBKC_00111,2.86111
AOJABBKC_00112,5.15862
AOJABBKC_00113,2.82111
AOJABBKC_00114,1.0155
AOJABBKC_00115,0.683549
AOJABBKC_00116,1.01636
