AOJABBKC_00001,6.62188
AOJABBKC_00002,11.5095
AOJABBKC_00003,6.99927
AOJABBKC_00004,2.20259
AOJABBKC_00005,0.1008
AOJABBKC_00006,1.34317
AOJABBKC_00007,0.933236
AOJABBKC_00008,0.237048
AOJABBKC_00009,0
AOJABBKC_00010,0
AOJABBKC_00011,2.50309
AOJABBKC_00012,1.82448
AOJABBKC_00013,0.196391
AOJABBKC_00014,0.551757
AOJABBKC_00015,0
AOJABBKC_00016,0
AOJABBKC_00017,0
AOJABBKC_00018,1.02499
AOJABBKC_00019,0.390123
AOJABBKC_00020,114.03
AOJABBKC_00021,25.6738
AOJABBKC_00022,25.1252
AOJABBKC_00023,0
AOJABBKC_00024,2.18455
AOJABBKC_00025,0.503999
AOJABBKC_00026,1.59692
AOJABBKC_00027,3.43651
AOJABBKC_00028,0.84597
AOJABBKC_00029,0.507504
AOJABBKC_00030,1.05705
AOJABBKC_00031,0
AOJABBKC_00032,0
AOJABBKC_00033,0.300078
AOJABBKC_00034,2.8909
AOJABBKC_00035,1.33772
AOJABBKC_00036,1.42909
AOJABBKC_00037,5.70149
AOJABBKC_00038,0.851564
AOJABBKC_00039,0.593004
AOJABBKC_00040,0.172609
AOJABBKC_00041,4.8295
AOJABBKC_00042,2.00021
AOJABBKC_00043,1.0925
AOJABBKC_00044,0.196391
AOJABBKC_00045,0.851564
AOJABBKC_00046,0
AOJABBKC_00047,0
AOJABBKC_00048,0
AOJABBKC_00049,2.40063
AOJABBKC_00050,0.468215
AOJABBKC_00051,0.711991
AOJABBKC_00052,2.33321
AOJABBKC_00053,0.550093
AOJABBKC_00054,3.24105
AOJABBKC_00055,2.67518
AOJABBKC_00056,0
AOJABBKC_00057,0
AOJABBKC_00058,1.15901
AOJABBKC_00059,0
AOJABBKC_00060,0.0593133
AOJABBKC_00061,0.071436
AOJABBKC_00062,0
AOJABBKC_00063,0.448642
AOJABBKC_00064,1.08672
AOJABBKC_00065,0
AOJABBKC_00066,0.344241
AOJABBKC_00067,0.278263
AOJABBKC_00068,0.692839
AOJABBKC_00069,0.0916822
AOJABBKC_00070,1.42167
AOJABBKC_00071,0
AOJABBKC_00072,0.739653
AOJABBKC_00073,1.48937
AOJABBKC_00074,0
AOJABBKC_00075,0
AOJABBKC_00076,1.19694
AOJABBKC_00077,0.154486
AOJABBKC_00078,0.380496
AOJABBKC_00079,1.31022
AOJABBKC_00080,0
AOJABBKC_00081,0
AOJABBKC_00082,0.219684
AOJABBKC_00083,0.694597
AOJABBKC_00084,0
AOJABBKC_00085,0
AOJABBKC_00086,5.08368
AOJABBKC_00087,0.141487
AOJABBKC_00088,2.16442
AOJABBKC_00089,0.087673
AOJABBKC_00090,0
AOJABBKC_00091,0.982662
AOJABBKC_00092,0.612583
AOJABBKC_00093,8.28583
AOJABBKC_00094,1.47053
AOJABBKC_00095,0
AOJABBKC_00096,0.178172
AOJABBKC_00097,1.05563
AOJABBKC_00098,0
AOJABBKC_00099,0.545162
AOJABBKC_00100,1.56272
AOJABBKC_00101,2.17458
AOJABBKC_00102,0
AOJABBKC_00103,0
AOJABBKC_00104,0.771004
AOJABBKC_00105,3.54554
AOJABBKC_00106,6.61547
AOJABBKC_00107,6.32244
AOJABBKC_00108,4.22193
AOJABBKC_00109,2.59527
AOJABBKC_00110,0.796714
AOJABBKC_00111,1.90617
AOJABBKC_00112,3.14226
AOJABBKC_00113,0.483305
AOJABBKC_00114,0.892164
AOJABBKC_00115,0.234207
AOJABBKC_00116,0
AOJABBKC_00117,2.22019
AOJABBKC_00118,1.48573
AOJABBKC_00119,1.24396
AOJABBKC_00120,1.16209
AOJABBKC_00121,0
AOJABBKC_00122,0.482155
AOJABBKC_00123,0.687718
AOJABBKC_00124,2.23862
AOJABBKC_00125,1.53317
AOJABBKC_00126,1.65111
AOJABBKC_00127,0
AOJABBKC_00128,0.142149
AOJABBKC_00129,2.93932
AOJABBKC_00130,0.285372
AOJABBKC_00131,1.73484
AOJABBKC_00132,0.397778
AOJABBKC_00133,0
AOJABBKC_00134,0.760991
AOJABBKC_00135,1.60323
AOJABBKC_00136,6.69948
AOJABBKC_00137,0
AOJABBKC_00138,6.95469
AOJABBKC_00139,0
AOJABBKC_00140,0.904485
AOJABBKC_00141,3.94288
AOJABBKC_00142,1.28484
AOJABBKC_00143,7.14657
AOJABBKC_00144,0
AOJABBKC_00145,0
AOJABBKC_00146,0
AOJABBKC_00147,0
AOJABBKC_00148,0
AOJABBKC_00149,0
AOJABBKC_00150,0.224321
AOJABBKC_00151,1.26826
AOJABBKC_00152,4.89035
AOJABBKC_00153,1.30134
AOJABBKC_00154,0.286417
AOJABBKC_00155,0.684179
AOJABBKC_00156,0.111452
AOJABBKC_00157,1.52676
AOJABBKC_00158,4.1387
AOJABBKC_00159,0.394339
AOJABBKC_00160,0
AOJABBKC_00161,0.441228
AOJABBKC_00162,1.06851
AOJABBKC_00163,0.126261
AOJABBKC_00164,0.58012
AOJABBKC_00165,0.189556
AOJABBKC_00166,1.45459
AOJABBKC_00167,0
AOJABBKC_00168,0
AOJABBKC_00169,3.09637
AOJABBKC_00170,1.39896
AOJABBKC_00171,0.352215
AOJABBKC_00172,1.6363
AOJABBKC_00173,2.43388
AOJABBKC_00174,1.8581
AOJABBKC_00175,3.54875
AOJABBKC_00176,2.09229
AOJABBKC_00177,2.12891
AOJABBKC_00178,7.90958
AOJABBKC_00179,0.579812
AOJABBKC_00180,0.504463
AOJABBKC_00181,0.206389
AOJABBKC_00182,0
AOJABBKC_00183,0
AOJABBKC_00184,0
AOJABBKC_00185,0.492215
AOJABBKC_00186,0.282427
AOJABBKC_00187,0.625535
AOJABBKC_00188,0
AOJABBKC_00189,0
AOJABBKC_00190,0.358021
AOJABBKC_00191,0.880539
AOJABBKC_00192,0.547343
AOJABBKC_00193,3.55187
AOJABBKC_00194,2.38321
AOJABBKC_00195,2.77614
AOJABBKC_00196,1.78459
AOJABBKC_00197,1.17079
AOJABBKC_00198,0.98502
AOJABBKC_00199,1.51367
AOJABBKC_00200,1.72663
AOJABBKC_00201,2.46135
